RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
63396,15398,14062,zip,NY,NY,Forestville,"Jamestown-Dunkirk-Fredonia, NY",Chautauqua County,69080,69421,69586,69805,69669,69678,69771,69351,69094,68967,69723,70912,71821,72464,72545,73031,73218,73121,72858,73395,73289,73184,73011,73869,74453,74653,74375,74369,74712,75412,75308,75152,74943,75856,76178,76905,77104,77696,78164,78679,79033,79082,79779,81373,83012,84307,83023,81689,80917,82057,83125,83675,83962,84326,84568,84863,85258,85630,86354,86959,87769,88430,88859,89219,88791,88461,87317,87191,86978,87793,88675,90131,91165,91835,91588,91298,92165,93897,95592,95116,93987,92806,92351,91966,91204,90569,89890,88803,88434,88146,89096,89477,91271,92114,93717,93501,93657,92637,92307,92092,93887,93574,93545,93101,94866,95364,94260,92349,91381,92571,94291,96206,95299,94335,93076,92326,91781,91563,91911,92435,92503,92439,92442,92841,93331,94592,95799,97949,96901,95275,92926,92973,93758,94418,94919,95446,95518,94798,93715,92234,92448,93309,94433,95012,94690,95041,94454,94151,93614,93916,94121,94212,94101,94658,95551,96229,95950,94705,93879,94115,95635,96216,96539,96486,96283,96309,96263,96994,97371,98328,98884,98962,98849,99123,100112,100473,100220,99630,98967,99004,97776,96216,94646,94573,95101,96534,97715,99337,99809,99934,100338,100482,100274,99166,98174,98348,98581,99988,101271,102091,102628,102783,103956,104416,105710,105944,106151,105959,106191,106408,106512,106513,107212,108434,109145,108927,107299,107342,107858,109783,110492,110784,110787,111988,113285,114016,113498,113204,113117,113680,114351,115002,115880,117926,119418,119774,118993,119357,119921,121110,123065,124967,126497,125737,125783,125386,126738,128640,130323,131087,131863,131808,132966,135050,139339,141709,143369,143182,145310,147576,151613,155638,159847,163546,166928,169516,172079,175865,181606,187414,190762,191434
62299,15405,11952,zip,NY,NY,Mattituck,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,243203,244830,246596,249511,249457,250377,250859,253931,255541,258349,259996,263168,266754,271597,273902,275589,275544,278781,282862,289269,294354,299713,306093,313349,318491,325734,334153,343398,349276,356157,365123,375760,388350,394278,401252,403001,411149,416714,425626,433171,444903,453962,460501,463130,464922,469008,470374,470552,471901,474478,477711,484725,492484,501524,506012,511612,516467,525275,531209,537380,544916,555989,565472,568630,565015,563816,566403,574487,578462,579839,582834,589293,594997,599588,606934,613781,622601,627333,630488,630893,632059,633357,624655,614721,605945,604967,601807,597305,595576,596459,595753,593520,594573,597259,601958,604826,608688,612606,614404,617476,618918,616858,609611,601426,595758,589502,582133,576146,571558,567101,566230,567211,568791,567957,562456,556063,548944,546982,545444,541755,536322,532724,533717,536676,542391,542961,545068,542994,540641,535935,528682,525025,524186,531380,533063,533441,532576,536274,540794,539171,534319,528702,528061,528307,524192,518884,516423,519150,519892,520435,518543,519118,519611,519484,518653,519567,522668,526609,529080,528914,528832,527422,530048,531826,532768,535668,538506,543622,544527,542145,538688,539034,540284,541131,537895,537326,538501,540254,538766,536846,535966,537295,540112,541673,541921,543381,547315,553172,555760,557288,556473,555764,556634,557507,560797,561696,564873,565033,565197,566569,569780,573848,576816,577283,576123,573845,572240,573018,577660,583387,590281,594450,601460,605946,611292,612745,615997,616527,617407,617606,618613,620801,621191,624835,628572,634092,638394,639347,640699,640056,643261,646317,650230,652857,654459,654971,659119,659973,659339,656243,654386,653522,651291,652312,653310,655044,657075,663281,672998,683906,696813,710353,725729,740111,757458,771652,787603,799287,816242,830577,845110,850698,857129,861205,868939,873525,883666,896145,913515,923895,931185,933516
62569,15410,12443,zip,NY,NY,Hurley,"Kingston, NY",Ulster County,119673,120314,120550,121556,123731,126428,129174,130124,130903,131243,132317,133507,134956,136125,137185,138327,139498,140553,141630,142668,143589,144456,145574,147070,148617,150041,151395,152991,154512,155956,157634,159017,160753,161929,163609,165282,167073,168886,170479,171725,172546,173358,174061,176012,178483,182342,185892,189161,191266,191474,192055,194088,197792,201249,204383,207092,210406,213114,216166,218774,221499,224161,226704,228682,231316,234060,238975,244010,248449,251187,252892,255449,257950,259927,260447,260528,260932,260363,258800,256458,255097,253965,254198,254309,254605,253753,253287,253163,253087,252863,252673,253314,253785,254235,254794,253751,252145,250020,249457,249419,248649,247739,245523,244166,242517,238478,233700,229603,228690,227731,225390,223890,221845,222062,221634,220687,219830,220679,221562,220907,218763,218773,219217,220057,219164,218610,217383,217636,217122,216288,214992,213474,211593,211265,212091,212549,212199,209084,205974,200531,197825,196933,197216,197380,198046,197870,197872,196595,196474,198736,198471,198638,196151,194991,193445,191533,191565,192284,192442,192021,191500,191991,193694,195058,195421,194625,194049,194006,193707,194206,194305,195472,195506,196444,196349,196595,197046,197038,196974,196917,198267,198564,199758,200242,201503,201872,200267,199052,197923,198882,199710,200257,200199,199427,198516,196669,194992,193585,195367,197230,199521,200017,200997,202094,202026,202089,202907,205864,209528,211743,213470,214861,215930,214622,212117,210236,210099,210081,207926,206465,207162,210086,214080,216049,217546,218759,220306,222108,223299,224804,227757,231481,233882,233082,232283,232772,235148,236369,236617,236525,235655,235326,234860,234179,233491,233460,236016,241496,252553,263968,274330,280851,288835,297480,304857,310572,317016,324137,331634,336868,341034,344147,347104,349997,352461,355115,358116,357819,359836,359592,361695,359800
62809,15413,12865,zip,NY,NY,Salem,"Glens Falls, NY",Washington County,59595,60462,60584,61050,61304,61960,62724,63188,63610,63876,64073,64161,64311,64718,65237,65648,66141,66721,67602,68196,68681,69087,69471,69879,70214,70951,71610,72309,73011,73969,75015,75813,76153,76378,76598,77064,77546,78205,78785,79283,79563,79901,80302,81202,82301,83770,84471,85171,85619,86663,87609,88641,89906,91362,,,84506,84411,84812,85339,86126,86784,87273,88012,88654,89919,91036,92275,93262,94463,96046,97583,98603,98879,99032,99176,99665,100191,101280,102483,103694,105199,106504,107987,108955,109982,110761,111334,112213,113489,115118,116397,117905,118204,119042,118887,119786,120116,120935,120885,120483,119966,119530,119222,118283,119171,120115,121525,121356,121318,121200,121005,120405,119666,118984,118502,118776,118928,118977,118537,118438,118826,119228,119811,120030,120167,120268,120371,120629,119958,119155,118243,118236,118411,118646,118767,119160,119237,119462,119166,118902,118518,118330,118458,118511,118600,118668,118958,119143,118978,118874,119029,119059,118494,117890,117649,117943,118214,118719,118938,119148,119176,119280,119346,119446,119466,119354,119360,119634,120100,120689,121405,122262,122926,123691,124657,125535,126130,126320,126921,127317,127793,127856,128375,128960,129576,129850,130065,130264,130497,130437,130503,130492,130799,131213,131811,132483,132880,133241,133714,134262,134323,134316,134335,136025,137615,139444,140125,140976,141645,142386,142760,143055,142710,142634,142658,143086,143562,144104,144624,145089,145390,145700,145782,146055,146481,147097,147626,148122,148853,149377,150128,150523,151068,151351,151576,152030,152501,153447,154048,154601,154430,154556,154643,154811,154894,155070,155092,155291,155772,157292,158649,160665,162639,164766,166110,167104,167926,168958,169852,170889,171710,172627,176101,179345,182119,182261,182505,182607,182817,182750,183356
62977,15424,13132,zip,NY,NY,Pennellville,"Syracuse, NY",Oswego County,86222,86674,86207,86619,86622,87481,87258,87471,86670,86566,86845,87594,88246,87899,88144,88039,88405,88354,89297,90498,92183,93067,93391,93621,93941,94978,96418,97764,98512,98704,98835,99020,99307,99512,99928,100048,100501,101090,101968,102755,102984,102714,101013,99758,99241,98501,97524,96197,96787,97641,98441,98596,98437,98186,98189,98397,98869,100048,101122,102102,102093,102139,102248,103039,103726,104269,104922,105773,109334,113404,117426,118665,119310,119574,120868,122538,124780,126180,126720,124063,121534,118247,118053,117632,117687,117053,116820,117092,117882,118175,118376,119002,119964,121343,122253,122883,123002,123339,124075,123893,123502,122930,122810,122487,121820,120814,120326,119807,119528,119241,118697,118727,119662,120420,121649,121643,122125,121589,121400,121464,121604,121535,121369,121505,121666,122212,122494,122826,122153,122799,123212,124427,124307,123512,122562,121513,121079,121168,121812,122359,122728,123100,122637,122166,121718,122525,123644,124048,124433,123887,123976,124144,123439,122599,121647,122268,123156,123871,123635,123521,123144,123919,124407,125232,125717,126682,126942,126633,126404,126931,128165,128269,127310,125328,124133,124253,124566,124804,124222,124169,124079,124610,124359,124258,123932,124273,124595,125230,126334,126727,126303,125191,124540,124386,124006,124433,124860,125332,125096,124656,124277,123696,123782,124222,125403,126232,126916,127417,127334,127848,128481,129267,129927,131112,132864,134512,134800,135027,134835,135789,136834,137597,138226,138759,139644,139353,139209,139372,140459,141283,141589,142465,143443,144995,145140,145443,146061,147189,149075,150391,151016,151173,152122,155327,154682,152775,,148921,149592,150803,152643,158581,164511,169922,170888,172338,173651,176093,178570,181062,182995,184826,186868,188307,189326,190177,191792,193428,194592,195178,196928,198290
63455,15437,14172,zip,NY,NY,Wilson,"Buffalo-Cheektowaga, NY",Niagara County,95903,96538,96883,97883,98811,100117,100375,100176,99483,98976,98706,98661,99164,100063,101289,101678,101591,100936,101075,100932,101369,102226,103414,104379,105328,106525,105925,104716,102641,102094,101914,102051,101977,101856,102057,102441,102811,102871,102842,103086,104120,105331,106116,106637,107863,108956,109722,109310,109450,109888,110533,110891,110794,111344,111972,112774,112956,112509,111706,111022,111043,111500,112554,113015,113721,113873,114250,114397,114985,117017,119826,121942,122428,122340,122607,123006,123126,123090,123328,123467,123596,124084,124357,125119,125636,126499,127360,128454,129397,129790,129481,129513,129718,130007,129807,129091,128688,128875,129360,129630,129224,129221,128932,129147,128412,127458,126471,126437,126419,126070,125876,126124,126727,127281,128848,130020,130085,129191,128644,128654,128989,129214,129561,130095,131009,131474,131342,130937,131335,131244,130581,129796,129481,129713,129127,128567,127324,126779,126912,127840,128598,129046,129573,130406,130900,131218,131882,132817,133389,133180,132783,132627,132738,132659,132406,132529,133477,133506,133354,132293,132349,132500,134135,136695,138266,138354,137771,137265,136840,136583,137057,138312,139650,140592,141421,141256,141743,141253,141016,140312,139352,138096,137327,137352,138663,139164,140160,139796,139858,138784,138921,139248,139523,139350,138774,139778,141006,143324,144270,144750,143859,144299,144825,146348,146394,146600,146487,147369,148274,149046,149661,150628,151987,149757,146280,143244,143946,145567,150320,155148,160519,162056,162364,161529,160588,161264,162313,163194,163621,164040,164894,164916,165527,166741,168124,169476,170120,171739,174310,176976,179719,180918,181595,182575,182669,182707,182605,183806,186220,188473,191440,193249,193885,195423,196960,199744,201740,205776,210753,215172,218648,221507,223611,224140,224862,226845,231120,234005,235821,237042,238276,240831
63425,15456,14111,zip,NY,NY,North Collins,"Buffalo-Cheektowaga, NY",Erie County,71446,72316,72412,73632,75096,77803,78869,79610,78976,78684,79036,79761,81058,81693,83356,83765,83787,81954,82184,83214,86196,88221,89984,91283,92100,92042,91042,91468,90712,90613,89202,88823,87870,87468,87258,87071,86863,87425,88120,88368,89681,92219,94124,95340,94631,94396,93062,92704,93309,93957,94098,94157,93631,93216,92299,91859,91882,91935,91140,90564,90439,90826,92812,94509,98248,100708,103729,106343,108189,109252,110351,111142,112930,113484,113861,111276,108253,105903,105812,106071,106551,107647,108939,109757,110157,110440,110505,110381,110481,110803,111698,112227,112631,112952,113511,113975,113857,113152,112873,113226,113520,113412,112879,112660,111851,110877,110043,110221,110939,112034,112788,113412,113407,113216,112758,112663,111807,111031,110610,110692,110293,110246,111393,112838,113833,114330,114481,113790,112885,112024,112128,112165,112119,111794,110893,111128,110806,110448,109416,109196,109943,110844,111527,111730,111721,111882,112053,112287,112614,113120,113687,113393,112713,111549,110747,110469,110183,110800,110809,112101,113077,114481,115293,114986,114617,113913,114229,115045,115547,115577,115526,116075,116632,117163,116478,116460,116438,116542,115883,114417,113510,112993,113080,113587,115101,116640,118579,119375,120238,121246,123014,124786,125783,126422,126790,126888,126410,126386,126651,126842,127482,127730,127674,127828,128768,130389,131669,132745,133893,134290,134449,135024,135332,135732,135796,135984,135669,135199,134598,134212,133499,133407,134164,135490,137150,138220,138958,138890,139494,140121,142020,142890,144434,145627,146702,147623,147786,148482,149346,150903,151967,152515,152779,152465,151879,150949,152240,154409,157697,160367,161968,162844,162435,162373,161884,163164,168129,174676,181405,184172,186148,187239,188729,190348,193281,196746,201174,204576,208288,208761,208226,206362
63146,15466,13480,zip,NY,NY,Waterville,"Utica-Rome, NY",Oneida County,87732,87745,86122,83038,80494,78501,79055,79020,79739,79557,79900,80455,81026,81182,82579,84127,87705,91146,93617,95363,96744,98793,98981,98445,97146,96195,95349,95182,95591,96264,96491,95521,93339,91174,90285,89899,89937,90590,91899,93150,93605,93730,93664,92666,91207,91131,91208,91943,91083,90994,91245,92474,92507,92547,92998,95410,98396,98754,96299,92948,90409,90657,91976,93566,93956,92441,93329,94963,98017,100258,102202,102736,102068,101740,102130,103083,103245,103923,104007,104945,104170,101729,101525,103119,108972,110930,112302,113967,116785,121021,122010,120755,118381,117694,116419,117322,115953,117301,116391,115994,117113,118052,118843,118688,117893,118657,117849,117732,115792,114467,112904,112553,111498,110979,110370,110696,109933,108482,107855,107830,108319,108077,108443,109650,111062,111437,111282,111537,112812,113283,112217,109624,107670,106134,105023,104048,104184,104939,106362,106998,106604,105425,105143,106356,107350,107562,107629,108236,109437,110178,110665,110599,110246,110733,112918,114937,116405,115904,115451,114579,114360,114926,114945,114216,113473,113740,113865,113466,112954,112692,113392,113678,115187,115620,116345,115669,114345,113092,111776,110748,109232,108161,107818,108014,108269,108624,109450,110076,109934,109721,110000,110585,111738,112371,112812,111496,109637,108658,108114,108294,108778,108503,108494,108533,109785,111095,112669,113928,114992,115119,114725,114563,114978,115674,116146,116167,116251,116688,116963,117611,118336,119686,121036,121969,122588,123310,123743,124259,125124,126693,128231,128546,127630,127316,127808,129112,131353,133575,136688,136816,136567,135913,135752,134786,131970,129885,129949,132768,135806,137676,140457,144250,147877,150919,153226,158905,163538,167591,168901,170308,172688,174786,175525,175580,175776,176145,176536,177983,179242,179850,179571,180991
62637,15506,12525,zip,NY,NY,Gardiner,"Kingston, NY",Ulster County,168587,170024,171025,173079,175562,178151,180398,181760,182800,184058,185383,186933,188641,190337,192211,194255,196118,197894,199357,200793,202058,203368,204908,206414,208020,209891,212002,214542,216815,219093,220855,222964,224877,227058,228789,230528,232242,234340,236574,238472,240334,243191,246269,,255913,260492,263773,266868,270395,271620,272723,274365,277902,280893,283028,285571,288133,291328,294586,298526,301432,304303,306004,308515,311435,314711,317344,319625,322182,325962,327964,330281,331696,333677,335442,337214,340324,342688,343187,342315,339575,337799,335680,335577,336185,336869,337253,336858,336391,335723,335016,334838,335424,337079,338573,338720,337329,336041,335801,335411,333709,331729,330028,329317,327789,324699,320735,317438,316734,314660,311913,308303,306134,305498,304072,301169,299977,302204,304580,304485,302280,302546,303433,304931,304231,302879,301354,302042,301200,301552,301063,302246,300678,299997,299634,297621,295013,289213,284634,278040,274759,272890,272265,271599,272292,271969,271865,270410,270403,271075,270725,271318,271123,269887,267969,264874,264582,265215,265096,264482,263332,264361,266802,269415,272455,272767,272994,271760,270935,270853,272056,274909,276897,279538,281257,282202,280117,276919,274725,274428,275979,276388,277833,278857,280578,281543,279782,278087,275472,275003,274885,274820,274262,273221,272517,271492,270246,269210,270232,271648,273629,273590,273783,273361,273424,273300,273304,275137,276821,279178,281113,284115,287402,288595,287288,285497,285325,287549,287191,287183,288085,292239,297463,300429,301617,302899,305668,308923,309702,309737,309857,311345,313823,315098,317172,317766,318935,318753,317872,316847,314986,313488,311800,310923,311299,312543,315036,320490,329756,339558,348077,354752,362871,372703,382162,388752,396404,403729,413602,420416,426663,430288,434438,437146,440668,442375,446699,449531,453606,455339,455994,452490
63138,15525,13471,zip,NY,NY,Taberg,"Utica-Rome, NY",Oneida County,56130,56644,57260,58234,58524,58286,57939,57456,56849,56246,56002,56137,56438,56962,57447,57158,57520,57710,58623,58957,59435,60172,60844,61521,61359,60917,60212,60004,60546,61064,61186,61051,60473,60388,60976,62264,64184,64872,65841,66110,66972,67987,68602,67625,66667,66201,66123,65550,64350,64989,64843,65270,63549,62429,60800,60941,62639,66093,70035,72674,74564,75007,75495,74629,74273,73879,74013,73383,72952,72770,73275,73168,73375,73749,75219,76801,77929,77297,77660,78698,80858,81223,81399,80939,80629,80384,80049,80156,81695,84748,87255,88446,87684,87276,86595,86537,86692,86306,86198,85666,84912,84285,83174,82196,81618,81596,83945,86475,88764,89496,90234,91432,92796,93168,93679,93192,92097,90927,88979,87483,86206,85401,85964,86222,87780,89079,90645,92330,94204,94852,94190,93275,92788,93137,91960,90927,89699,89137,88759,88690,87979,87457,86177,86018,85606,85261,84848,85007,86267,87279,88187,88337,88522,88279,89048,90273,91000,91565,92387,93656,94219,94451,95378,96911,98149,98383,97308,96201,94656,93399,92142,92647,93211,93817,93641,94741,96378,97222,96659,96179,95851,95642,95447,96217,96703,97275,96960,96787,95607,94342,94428,94597,96100,97063,98312,98973,98677,98859,98482,99165,98763,99003,98622,99100,99721,100625,101273,101472,101485,101140,100574,100754,101974,103364,104023,104613,104863,106194,107381,109460,110741,112406,113531,114703,114782,115675,116433,117470,117904,117514,118026,116616,116782,115292,116351,116081,116889,118055,119853,122028,123366,124976,124809,124147,122561,121927,121481,121729,121419,122233,122276,123918,125580,129395,132252,135038,137001,138776,140631,142325,146013,148585,149814,149442,150427,152222,155405,157360,154989,152469,149753,150730
62380,15529,12075,zip,NY,NY,Ghent,"Hudson, NY",Columbia County,121353,122591,123068,124462,125421,126400,126866,127058,127299,127499,128010,128665,130248,131596,132418,132946,133587,134532,135362,136171,136952,137837,138641,139870,141322,142926,144187,145005,145999,147211,148587,150004,151469,152719,153977,155303,157009,158477,159807,161075,162027,162629,162859,164340,166595,169315,170662,171877,173213,175110,177036,178722,181145,183779,187009,189343,191364,192533,194191,196068,198849,201504,204352,206852,209312,211480,211166,212857,214626,219251,224586,228722,231866,229938,228760,227474,229237,232109,234658,235623,235904,236966,237927,238622,239770,243061,246195,248514,250043,250697,253004,254316,256938,258289,257471,255171,252922,252758,253154,252153,250465,248613,246773,245686,244500,246011,247448,250158,250706,251112,250254,249165,247531,246002,244703,243758,242474,240318,238690,238339,238761,239318,239367,240116,240204,240152,239862,239874,239781,239837,239836,240291,240328,240292,239620,239083,238171,237640,237634,237888,237795,238420,239751,241398,241769,241713,241596,241747,241917,242684,243099,243565,244910,245546,246454,246298,246939,247384,247546,248136,248921,249772,250639,251264,,,,239883,240553,241574,242359,243541,244338,245067,245828,247209,248732,248846,248932,248805,249351,249505,249810,250505,251024,251629,251921,252396,253019,253179,253934,254608,256044,256906,257822,258756,260026,261359,262973,264193,265500,,259880,256693,257216,257139,256631,256113,258802,262280,264113,265027,265886,266954,267205,266874,266916,266830,268496,271364,273748,274655,276429,280259,284478,287050,289750,292038,295462,296660,299259,299668,301227,300107,300152,298733,297739,298034,298615,299640,300278,302696,304638,306368,306209,307493,307095,307604,307994,309216,310876,315125,321332,327999,331827,336869,350985,368455,386187,395131,393533,390712,388866,395968,403187,409514,415737,420771,424145,427536,427021,427078
